file,model_grid,particle,model_interaction,model_atmosphere,energy,theta,number,rand1,rand2,rand3,disk,filepath,filename,filesize,height,par1,phip,par5
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_001.gz,ssf,14,Sb,08,10,5,1,54,95,106,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_001.gz,850110644,3713712.4093093458,10657889.681356275,3.0563899712513014,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_002.gz,ssf,14,Sb,08,10,5,2,55,96,107,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_002.gz,784605039,1753267.1227294758,10657889.681356275,4.439888750054944,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_003.gz,ssf,14,Sb,08,10,5,3,56,97,108,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_003.gz,794741862,1845216.573095461,10657889.681356275,2.9818778794415173,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_004.gz,ssf,14,Sb,08,10,5,4,57,98,109,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_004.gz,816581721,5561686.305510861,10657889.681356275,5.028707106319842,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_005.gz,ssf,14,Sb,08,10,5,5,58,99,110,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_005.gz,837030214,2046000.3079528352,10657889.681356275,4.049547931607485,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_006.gz,ssf,14,Sb,08,10,5,6,59,100,111,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_006.gz,824832849,2197410.210195779,10657889.681356275,0.07749979995140559,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_007.gz,ssf,14,Sb,08,10,5,7,60,101,112,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_007.gz,785375596,1517239.640649682,10657889.681356275,5.094585565526004,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_008.gz,ssf,14,Sb,08,10,5,8,61,102,113,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_008.gz,728924287,1186265.9377461355,10657889.681356275,2.4854842223317037,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_009.gz,ssf,14,Sb,08,10,5,9,62,103,114,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_009.gz,828304745,2286637.939696712,10657889.681356275,0.9849304123819684,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_010.gz,ssf,14,Sb,08,10,5,10,63,104,115,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_010.gz,850031106,2072113.5954548393,10657889.681356275,4.117353543296502,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_011.gz,ssf,14,Sb,08,10,5,11,64,105,116,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_011.gz,835831322,1987104.6690680792,10657889.681356275,3.4691725260010413,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_012.gz,ssf,14,Sb,08,10,5,12,65,106,117,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_012.gz,816838166,2983494.8634577976,10657889.681356275,3.0834601722782287,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_013.gz,ssf,14,Sb,08,10,5,13,66,107,118,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_013.gz,812518876,1925156.8698146343,10657889.681356275,5.792694159908803,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_014.gz,ssf,14,Sb,08,10,5,14,67,108,119,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_014.gz,814806994,1918195.5433562049,10657889.681356275,0.800355537566919,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_015.gz,ssf,14,Sb,08,10,5,15,68,109,120,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_015.gz,815133535,1584747.374515197,10657889.681356275,5.772842362840344,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_016.gz,ssf,14,Sb,08,10,5,16,69,110,121,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_016.gz,829691972,3159877.1195133813,10657889.681356275,2.1224210155396293,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_017.gz,ssf,14,Sb,08,10,5,17,70,111,122,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_017.gz,827104820,2323019.5530437427,10657889.681356275,1.5819620128370335,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_018.gz,ssf,14,Sb,08,10,5,18,71,112,123,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_018.gz,792510035,1579213.7131704893,10657889.681356275,4.690954052830705,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_019.gz,ssf,14,Sb,08,10,5,19,72,113,124,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_019.gz,839200493,2613393.8983134846,10657889.681356275,6.115813091813415,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_020.gz,ssf,14,Sb,08,10,5,20,73,114,125,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_020.gz,830888721,1479420.1081364148,10657889.681356275,5.583695080585256,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_021.gz,ssf,14,Sb,08,10,5,21,74,115,126,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_021.gz,856258376,2566163.496276222,10657889.681356275,4.17053854244274,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_022.gz,ssf,14,Sb,08,10,5,22,75,116,127,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_022.gz,836709964,4505928.85216892,10657889.681356275,6.161729408342771,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_023.gz,ssf,14,Sb,08,10,5,23,76,117,128,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_023.gz,754794199,1482831.1306378953,10657889.681356275,5.883613760580694,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_024.gz,ssf,14,Sb,08,10,5,24,77,118,129,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_024.gz,827340834,1887932.9485407115,10657889.681356275,2.024550039267029,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_025.gz,ssf,14,Sb,08,10,5,25,78,119,130,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_025.gz,776262878,2971798.1448845966,10657889.681356275,1.6128450953857365,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_026.gz,ssf,14,Sb,08,10,5,26,79,120,131,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_026.gz,770574454,1586798.6574885391,10657889.681356275,2.396724462160213,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_027.gz,ssf,14,Sb,08,10,5,27,80,121,132,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_027.gz,746401747,1401673.8141074409,10657889.681356275,5.01563717736475,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_028.gz,ssf,14,Sb,08,10,5,28,81,122,133,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_028.gz,822085536,1707948.4779228868,10657889.681356275,2.3787481457878963,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_029.gz,ssf,14,Sb,08,10,5,29,82,123,134,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_029.gz,839026609,1927236.8400633545,10657889.681356275,4.092707300005715,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_030.gz,ssf,14,Sb,08,10,5,30,83,124,135,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_030.gz,844568989,2281200.27065372,10657889.681356275,6.068194750650692,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_031.gz,ssf,14,Sb,08,10,5,31,84,125,136,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_031.gz,774524623,2446461.2010417306,10657889.681356275,4.834778313322246,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_032.gz,ssf,14,Sb,08,10,5,32,85,126,137,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_032.gz,851471732,2357738.4538969826,10657889.681356275,3.790575128292944,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_033.gz,ssf,14,Sb,08,10,5,33,86,127,138,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_033.gz,806511420,1595054.8262008547,10657889.681356275,0.4418260412544502,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_034.gz,ssf,14,Sb,08,10,5,34,87,128,139,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_034.gz,845280641,3428151.2587380637,10657889.681356275,1.7136278793459887,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_035.gz,ssf,14,Sb,08,10,5,35,88,129,140,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_035.gz,794354603,1873218.9772888052,10657889.681356275,3.893489605676672,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_036.gz,ssf,14,Sb,08,10,5,36,89,130,141,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_036.gz,814219431,2451095.8448943226,10657889.681356275,4.850319668023524,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_037.gz,ssf,14,Sb,08,10,5,37,90,131,142,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_037.gz,778416396,1535526.645202832,10657889.681356275,0.3693838661831762,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_038.gz,ssf,14,Sb,08,10,5,38,91,132,143,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_038.gz,840158941,2038666.2353215504,10657889.681356275,3.6914323681236536,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_039.gz,ssf,14,Sb,08,10,5,39,92,133,144,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_039.gz,821924780,1850091.6614869696,10657889.681356275,5.274339995795434,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_040.gz,ssf,14,Sb,08,10,5,40,93,134,145,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_040.gz,836661016,1887131.6924417936,10657889.681356275,5.015542685701181,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_041.gz,ssf,14,Sb,08,10,5,41,94,135,146,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_041.gz,822017599,2065289.2949923903,10657889.681356275,3.880370144147301,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_042.gz,ssf,14,Sb,08,10,5,42,95,136,147,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_042.gz,811220328,2577821.127946768,10657889.681356275,1.5887451926697722,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_043.gz,ssf,14,Sb,08,10,5,43,96,137,148,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_043.gz,839421508,4002684.1023907214,10657889.681356275,3.082071562344953,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_044.gz,ssf,14,Sb,08,10,5,44,97,138,149,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_044.gz,852287073,3166176.682401636,10657889.681356275,0.2579840581741582,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_045.gz,ssf,14,Sb,08,10,5,45,98,139,150,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_045.gz,857455856,3128216.3115917128,10657889.681356275,1.5413758859769189,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_046.gz,ssf,14,Sb,08,10,5,46,99,140,151,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_046.gz,823513587,1608470.8185029218,10657889.681356275,4.7668479642389325,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_047.gz,ssf,14,Sb,08,10,5,47,100,141,152,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_047.gz,833330176,3059253.082067945,10657889.681356275,3.145016314885792,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_048.gz,ssf,14,Sb,08,10,5,48,101,142,153,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_048.gz,824930124,2132799.626147174,10657889.681356275,2.0162555008860776,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_049.gz,ssf,14,Sb,08,10,5,49,102,143,154,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_049.gz,836331406,2954429.528858624,10657889.681356275,3.727289036608491,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_050.gz,ssf,14,Sb,08,10,5,50,103,144,155,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_050.gz,841585965,3257683.9890674935,10657889.681356275,2.0444889640658466,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_051.gz,ssf,14,Sb,08,10,5,51,104,145,156,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_051.gz,687122632,1451845.7660594776,10657889.681356275,2.26428493810804,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_052.gz,ssf,14,Sb,08,10,5,52,105,146,157,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_052.gz,832891839,2188824.7025888707,10657889.681356275,2.036604916186151,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_053.gz,ssf,14,Sb,08,10,5,53,106,147,158,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_053.gz,839657084,2310452.3641371215,10657889.681356275,5.995352248490482,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_054.gz,ssf,14,Sb,08,10,5,54,107,148,159,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_054.gz,843051310,4917479.430199643,10657889.681356275,4.405334171130956,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_055.gz,ssf,14,Sb,08,10,5,55,108,149,160,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_055.gz,832779689,4591160.728723404,10657889.681356275,1.1196278952260956,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_056.gz,ssf,14,Sb,08,10,5,56,109,150,161,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_056.gz,854293064,2573089.7010585014,10657889.681356275,6.263666980652362,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_057.gz,ssf,14,Sb,08,10,5,57,110,151,162,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_057.gz,844189047,1817826.8476178143,10657889.681356275,3.6933299921728704,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_058.gz,ssf,14,Sb,08,10,5,58,111,152,163,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_058.gz,858811205,2851575.740388568,10657889.681356275,3.0781643658287536,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_059.gz,ssf,14,Sb,08,10,5,59,112,153,164,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_059.gz,835397039,3484323.7935774173,10657889.681356275,1.9885116292445832,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_060.gz,ssf,14,Sb,08,10,5,60,113,154,165,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_060.gz,818721225,1952770.6950384283,10657889.681356275,3.835758206704453,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_061.gz,ssf,14,Sb,08,10,5,61,114,155,166,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_061.gz,800300304,1995794.585756144,10657889.681356275,0.252065053162859,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_062.gz,ssf,14,Sb,08,10,5,62,115,156,167,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_062.gz,834995730,2295600.569951624,10657889.681356275,1.445261601370167,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_063.gz,ssf,14,Sb,08,10,5,63,116,157,168,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_063.gz,839370176,2015211.2061430952,10657889.681356275,5.817286981336118,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_064.gz,ssf,14,Sb,08,10,5,64,117,158,169,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_064.gz,754671596,1055651.0347924717,10657889.681356275,4.290449848157524,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_065.gz,ssf,14,Sb,08,10,5,65,118,159,170,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_065.gz,826017100,2503650.4762010034,10657889.681356275,4.103368990689512,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_066.gz,ssf,14,Sb,08,10,5,66,119,160,171,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_066.gz,860407946,3638951.8168642046,10657889.681356275,2.5074893533216374,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_067.gz,ssf,14,Sb,08,10,5,67,120,161,172,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_067.gz,739393579,1273338.3906873576,10657889.681356275,4.244876756561629,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_068.gz,ssf,14,Sb,08,10,5,68,121,162,173,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_068.gz,842553307,3432609.646463164,10657889.681356275,4.130686208329624,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_069.gz,ssf,14,Sb,08,10,5,69,122,163,174,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_069.gz,778937861,1551973.5890106778,10657889.681356275,6.198957837778163,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_070.gz,ssf,14,Sb,08,10,5,70,123,164,175,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_070.gz,819326604,1711495.1700372987,10657889.681356275,5.911126544006906,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_071.gz,ssf,14,Sb,08,10,5,71,124,165,176,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_071.gz,822907344,2251946.1319569927,10657889.681356275,3.616355489068817,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_072.gz,ssf,14,Sb,08,10,5,72,125,166,177,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_072.gz,809643666,2290760.4558809474,10657889.681356275,1.1946061622241708,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_073.gz,ssf,14,Sb,08,10,5,73,126,167,178,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_073.gz,826326379,2485373.9739374937,10657889.681356275,0.211339531650125,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_074.gz,ssf,14,Sb,08,10,5,74,127,168,179,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_074.gz,824289217,2552827.90948662,10657889.681356275,0.07870537585263272,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_075.gz,ssf,14,Sb,08,10,5,75,128,169,180,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_075.gz,793872511,1462022.2934375154,10657889.681356275,4.153613749198663,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_076.gz,ssf,14,Sb,08,10,5,76,129,170,181,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_076.gz,801027757,1333630.604770706,10657889.681356275,0.1678163581049141,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_077.gz,ssf,14,Sb,08,10,5,77,130,171,182,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_077.gz,805347535,1511331.085978486,10657889.681356275,5.898084324448745,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_078.gz,ssf,14,Sb,08,10,5,78,131,172,183,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_078.gz,841710004,3481124.394100924,10657889.681356275,1.2173905039569628,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_079.gz,ssf,14,Sb,08,10,5,79,132,173,184,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_079.gz,812823963,1508746.177780816,10657889.681356275,1.3061055654835387,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_080.gz,ssf,14,Sb,08,10,5,80,133,174,185,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_080.gz,820228720,2078727.1532394113,10657889.681356275,0.5153605238426407,10728
/DATA8/DataBase/Sb/atm08/0014/10PeV/05/CLOUT4w_Sb_atm08_0014_10PeV_05_081.gz,ssf,14,Sb,08,10,5,81,134,175,186,DATA8,Sb/atm08/0014/10PeV/05,CLOUT4w_Sb_atm08_0014_10PeV_05_081.gz,857504228,2983883.8508947603,10657889.681356275,3.196730365271624,10728
